location,latitude,sowing_date,sowing_doy,calendar_date,calendar_doy,day_in_season,temp_mean,temp_min,temp_max,photoperiod_hours,scenario
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-06,218,53,33.8,29.3,38.3,13.72,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-07,219,54,32.5,28.0,37.0,13.69,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-08,220,55,30.6,26.1,35.1,13.66,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-09,221,56,33.7,29.2,38.2,13.63,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-10,222,57,33.6,29.1,38.1,13.6,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-11,223,58,30.9,26.4,35.4,13.57,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-12,224,59,33.2,28.7,37.7,13.54,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-13,225,60,34.7,30.2,39.2,13.51,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-14,226,61,30.3,25.8,34.8,13.47,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-15,227,62,33.0,28.5,37.5,13.44,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-16,228,63,31.9,27.4,36.4,13.41,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-17,229,64,37.5,33.0,42.0,13.38,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-18,230,65,27.1,22.6,31.6,13.34,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-19,231,66,33.4,28.9,37.9,13.31,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-20,232,67,30.8,26.3,35.3,13.28,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-21,233,68,31.2,26.7,35.7,13.24,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-22,234,69,36.2,31.7,40.7,13.21,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-23,235,70,31.3,26.8,35.8,13.18,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-24,236,71,36.8,32.3,41.3,13.14,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-25,237,72,30.0,25.5,34.5,13.11,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-26,238,73,31.9,27.4,36.4,13.07,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-27,239,74,29.7,25.2,34.2,13.04,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-28,240,75,29.1,24.6,33.6,13.0,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-29,241,76,30.9,26.4,35.4,12.96,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-30,242,77,29.9,25.4,34.4,12.93,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-08-31,243,78,31.0,26.5,35.5,12.89,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-01,244,79,25.1,20.6,29.6,12.86,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-02,245,80,35.3,30.8,39.8,12.82,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-03,246,81,29.7,25.2,34.2,12.78,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-04,247,82,34.4,29.9,38.9,12.75,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-05,248,83,27.4,22.9,31.9,12.71,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-06,249,84,30.5,26.0,35.0,12.67,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-07,250,85,37.6,33.1,42.1,12.63,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-08,251,86,27.4,22.9,31.9,12.6,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-09,252,87,25.7,21.2,30.2,12.56,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-10,253,88,27.9,23.4,32.4,12.52,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-11,254,89,30.4,25.9,34.9,12.48,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-12,255,90,30.8,26.3,35.3,12.45,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-13,256,91,32.1,27.6,36.6,12.41,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-14,257,92,28.1,23.6,32.6,12.37,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-15,258,93,24.7,20.2,29.2,12.33,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-16,259,94,27.4,22.9,31.9,12.29,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-17,260,95,31.5,27.0,36.0,12.26,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-18,261,96,29.4,24.9,33.9,12.22,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-19,262,97,23.2,18.7,27.7,12.18,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-20,263,98,27.9,23.4,32.4,12.14,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-21,264,99,31.3,26.8,35.8,12.1,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-22,265,100,33.0,28.5,37.5,12.06,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-23,266,101,29.0,24.5,33.5,12.02,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-24,267,102,28.2,23.7,32.7,11.99,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-25,268,103,24.2,19.7,28.7,11.95,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-26,269,104,25.0,20.5,29.5,11.91,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-27,270,105,27.1,22.6,31.6,11.87,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-28,271,106,28.1,23.6,32.6,11.83,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-29,272,107,28.2,23.7,32.7,11.79,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-09-30,273,108,25.4,20.9,29.9,11.75,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-01,274,109,23.5,19.0,28.0,11.72,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-02,275,110,24.3,19.8,28.8,11.68,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-03,276,111,23.2,18.7,27.7,11.64,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-04,277,112,27.6,23.1,32.1,11.6,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-05,278,113,20.1,15.6,24.6,11.56,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-06,279,114,24.9,20.4,29.4,11.52,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-07,280,115,26.7,22.2,31.2,11.48,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-08,281,116,29.2,24.7,33.7,11.45,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-09,282,117,25.4,20.9,29.9,11.41,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-10,283,118,27.6,23.1,32.1,11.37,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-11,284,119,24.0,19.5,28.5,11.33,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-12,285,120,22.9,18.4,27.4,11.29,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-13,286,121,23.1,18.6,27.6,11.26,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-14,287,122,28.6,24.1,33.1,11.22,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-15,288,123,27.3,22.8,31.8,11.18,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-16,289,124,26.0,21.5,30.5,11.14,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-17,290,125,33.1,28.6,37.6,11.1,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-18,291,126,24.7,20.2,29.2,11.07,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-19,292,127,26.4,21.9,30.9,11.03,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-20,293,128,25.6,21.1,30.1,10.99,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-21,294,129,24.2,19.7,28.7,10.96,"Fayetteville, AR - Late (Jun 15)"
"Fayetteville, AR",36.0726,Late (Jun 15),166,2023-10-22,295,130,30.6,26.1,35.1,10.92,"Fayetteville, AR - Late (Jun 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-15,105,1,27.4,22.9,31.9,13.02,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-16,106,2,19.4,14.9,23.9,13.06,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-17,107,3,22.4,17.9,26.9,13.1,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-18,108,4,24.9,20.4,29.4,13.14,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-19,109,5,26.0,21.5,30.5,13.18,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-20,110,6,20.2,15.7,24.7,13.22,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-21,111,7,17.8,13.3,22.3,13.26,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-22,112,8,19.0,14.5,23.5,13.3,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-23,113,9,24.3,19.8,28.8,13.33,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-24,114,10,24.3,19.8,28.8,13.37,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-25,115,11,25.7,21.2,30.2,13.41,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-26,116,12,22.8,18.3,27.3,13.45,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-27,117,13,21.6,17.1,26.1,13.48,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-28,118,14,19.6,15.1,24.1,13.52,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-29,119,15,26.3,21.8,30.8,13.55,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-04-30,120,16,26.6,22.1,31.1,13.59,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-01,121,17,28.5,24.0,33.0,13.62,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-02,122,18,28.0,23.5,32.5,13.66,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-03,123,19,25.4,20.9,29.9,13.69,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-04,124,20,29.9,25.4,34.4,13.73,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-05,125,21,25.9,21.4,30.4,13.76,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-06,126,22,24.6,20.1,29.1,13.79,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-07,127,23,25.1,20.6,29.6,13.83,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-08,128,24,25.1,20.6,29.6,13.86,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-09,129,25,20.8,16.3,25.3,13.89,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-10,130,26,27.4,22.9,31.9,13.92,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-11,131,27,27.8,23.3,32.3,13.95,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-12,132,28,26.3,21.8,30.8,13.98,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-13,133,29,25.4,20.9,29.9,14.01,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-14,134,30,28.6,24.1,33.1,14.04,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-15,135,31,32.5,28.0,37.0,14.07,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-16,136,32,27.9,23.4,32.4,14.1,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-17,137,33,26.5,22.0,31.0,14.13,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-18,138,34,26.4,21.9,30.9,14.15,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-19,139,35,28.0,23.5,32.5,14.18,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-20,140,36,24.8,20.3,29.3,14.21,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-21,141,37,28.1,23.6,32.6,14.23,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-22,142,38,28.8,24.3,33.3,14.25,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-23,143,39,33.9,29.4,38.4,14.28,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-24,144,40,31.5,27.0,36.0,14.3,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-25,145,41,31.9,27.4,36.4,14.32,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-26,146,42,27.1,22.6,31.6,14.35,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-27,147,43,31.1,26.6,35.6,14.37,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-28,148,44,26.1,21.6,30.6,14.39,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-29,149,45,30.3,25.8,34.8,14.41,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-30,150,46,30.7,26.2,35.2,14.43,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-05-31,151,47,27.5,23.0,32.0,14.44,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-01,152,48,35.4,30.9,39.9,14.46,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-02,153,49,31.5,27.0,36.0,14.48,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-03,154,50,24.7,20.2,29.2,14.5,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-04,155,51,31.6,27.1,36.1,14.51,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-05,156,52,29.1,24.6,33.6,14.52,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-06,157,53,30.3,25.8,34.8,14.54,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-07,158,54,31.7,27.2,36.2,14.55,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-08,159,55,31.6,27.1,36.1,14.56,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-09,160,56,24.9,20.4,29.4,14.57,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-10,161,57,27.4,22.9,31.9,14.59,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-11,162,58,32.9,28.4,37.4,14.59,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-12,163,59,34.5,30.0,39.0,14.6,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-13,164,60,36.2,31.7,40.7,14.61,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-14,165,61,36.0,31.5,40.5,14.62,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-15,166,62,25.3,20.8,29.8,14.63,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-16,167,63,33.3,28.8,37.8,14.63,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-17,168,64,25.9,21.4,30.4,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-18,169,65,35.8,31.3,40.3,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-19,170,66,32.1,27.6,36.6,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-20,171,67,28.2,23.7,32.7,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-21,172,68,37.1,32.6,41.6,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-22,173,69,33.3,28.8,37.8,14.65,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-23,174,70,26.3,21.8,30.8,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-24,175,71,32.5,28.0,37.0,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-25,176,72,29.7,25.2,34.2,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-26,177,73,32.1,27.6,36.6,14.64,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-27,178,74,30.5,26.0,35.0,14.63,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-28,179,75,35.7,31.2,40.2,14.63,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-29,180,76,27.9,23.4,32.4,14.62,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-06-30,181,77,32.8,28.3,37.3,14.62,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-01,182,78,37.0,32.5,41.5,14.61,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-02,183,79,29.7,25.2,34.2,14.6,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-03,184,80,32.6,28.1,37.1,14.59,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-04,185,81,32.6,28.1,37.1,14.58,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-05,186,82,30.2,25.7,34.7,14.57,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-06,187,83,33.9,29.4,38.4,14.56,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-07,188,84,32.4,27.9,36.9,14.55,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-08,189,85,29.5,25.0,34.0,14.54,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-09,190,86,37.1,32.6,41.6,14.52,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-10,191,87,34.4,29.9,38.9,14.51,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-11,192,88,31.7,27.2,36.2,14.49,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-12,193,89,30.4,25.9,34.9,14.48,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-13,194,90,30.0,25.5,34.5,14.46,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-14,195,91,35.6,31.1,40.1,14.44,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-15,196,92,31.8,27.3,36.3,14.42,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-16,197,93,33.5,29.0,38.0,14.4,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-17,198,94,31.7,27.2,36.2,14.38,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-18,199,95,33.9,29.4,38.4,14.36,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-19,200,96,31.8,27.3,36.3,14.34,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-20,201,97,34.3,29.8,38.8,14.32,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-21,202,98,31.6,27.1,36.1,14.3,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-22,203,99,34.4,29.9,38.9,14.28,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-23,204,100,34.0,29.5,38.5,14.25,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-24,205,101,31.7,27.2,36.2,14.23,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-25,206,102,29.6,25.1,34.1,14.2,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-26,207,103,29.4,24.9,33.9,14.18,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-27,208,104,29.9,25.4,34.4,14.15,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-28,209,105,29.2,24.7,33.7,14.13,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-29,210,106,34.3,29.8,38.8,14.1,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-30,211,107,31.7,27.2,36.2,14.07,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-07-31,212,108,36.2,31.7,40.7,14.04,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-01,213,109,38.1,33.6,42.6,14.01,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-02,214,110,31.8,27.3,36.3,13.98,"Columbia, MO - Early (Apr 15)"
"Columbia, MO",38.2526,Early (Apr 15),105,2023-08-03,215,111,27.3,22.8,31.8,13.95,"Columbia, MO - Early (Apr 15)"
